,drugname1,drugname2,cell_line,synergy,fold
12870,TEMOZOLOMIDE,MK-8776,SKMEL30,64.6649919326,2
12871,TOPOTECAN,MK-8776,SKMEL30,61.5917739426,1
12872,VINBLASTINE,ERLOTINIB,SKMEL30,43.333103646800005,1
12873,VINBLASTINE,MK-8669,SKMEL30,30.0798079722,2
12874,VINORELBINE,BEZ-235,SKMEL30,32.384809588,8
12875,ZOLINZA,MK-8669,SKMEL30,32.182983206,7
12876,5-FU,AZD1775,SKMEL30,2.2887188875,4
12877,5-FU,ERLOTINIB,SKMEL30,13.9548838605,4
12878,5-FU,LAPATINIB,SKMEL30,9.4835037451,2
12879,5-FU,MK-2206,SKMEL30,9.528004578,8
12880,5-FU,MK-4827,SKMEL30,3.7669646714,8
12881,5-FU,MK-5108,SKMEL30,14.8385714465,8
12882,5-FU,MK-8669,SKMEL30,28.1921047119,9
12883,5-FU,SORAFENIB,SKMEL30,2.1200282831,8
12884,5-FU,SUNITINIB,SKMEL30,3.6671652339,6
12885,ABT-888,BEZ-235,SKMEL30,29.522760917600003,4
12886,ABT-888,DINACICLIB,SKMEL30,7.3363541735,3
12887,ABT-888,OXALIPLATIN,SKMEL30,2.0839281646,3
12888,ABT-888,SN-38,SKMEL30,29.6505239487,3
12889,ABT-888,SORAFENIB,SKMEL30,5.7759516995,9
12890,AZD1775,ABT-888,SKMEL30,4.1379899576,5
12891,AZD1775,BEZ-235,SKMEL30,19.143084016,0
12892,AZD1775,DASATINIB,SKMEL30,12.6557121149,3
12893,AZD1775,GELDANAMYCIN,SKMEL30,19.3608627563,2
12894,AZD1775,LAPATINIB,SKMEL30,7.602509732000001,7
12895,AZD1775,MK-2206,SKMEL30,6.1142989797,3
12896,AZD1775,MK-4827,SKMEL30,13.7556973054,6
12897,AZD1775,MK-5108,SKMEL30,5.2287434195,2
12898,AZD1775,MK-8669,SKMEL30,29.8440307931,2
12899,AZD1775,PD325901,SKMEL30,4.6206626318,7
12900,AZD1775,SN-38,SKMEL30,1.1633837278,6
12901,AZD1775,SORAFENIB,SKMEL30,1.6790304399,7
12902,AZD1775,TOPOTECAN,SKMEL30,13.816361901,0
12903,BEZ-235,DINACICLIB,SKMEL30,2.2099412271000003,9
12904,BEZ-235,OXALIPLATIN,SKMEL30,20.9179716414,7
12905,BEZ-235,SN-38,SKMEL30,22.0363048714,9
12906,BEZ-235,SORAFENIB,SKMEL30,13.5307512631,6
12907,BORTEZOMIB,BEZ-235,SKMEL30,14.5497119216,7
12908,BORTEZOMIB,MK-8669,SKMEL30,9.2841125869,2
12909,CARBOPLATIN,ABT-888,SKMEL30,15.704701298900002,2
12910,CARBOPLATIN,AZD1775,SKMEL30,10.4911730399,0
12911,CARBOPLATIN,MK-2206,SKMEL30,21.790311895100004,4
12912,CARBOPLATIN,MK-4827,SKMEL30,1.4808534693000002,4
12913,CARBOPLATIN,MK-5108,SKMEL30,6.700461435599999,5
12914,CARBOPLATIN,TEMOZOLOMIDE,SKMEL30,5.8134599504,5
12915,CYCLOPHOSPHAMIDE,ABT-888,SKMEL30,3.1085744173000003,4
12916,CYCLOPHOSPHAMIDE,AZD1775,SKMEL30,9.0472955441,6
12917,CYCLOPHOSPHAMIDE,BEZ-235,SKMEL30,18.4464809914,5
12918,CYCLOPHOSPHAMIDE,BORTEZOMIB,SKMEL30,7.1907971573000005,7
12919,CYCLOPHOSPHAMIDE,DINACICLIB,SKMEL30,5.5949778159,3
12920,CYCLOPHOSPHAMIDE,L778123,SKMEL30,11.0462803516,3
12921,CYCLOPHOSPHAMIDE,MK-2206,SKMEL30,13.7493343563,0
12922,CYCLOPHOSPHAMIDE,MK-5108,SKMEL30,20.0423271198,9
12923,CYCLOPHOSPHAMIDE,MK-8776,SKMEL30,9.5476820101,3
12924,CYCLOPHOSPHAMIDE,SORAFENIB,SKMEL30,4.8406253394,2
12925,CYCLOPHOSPHAMIDE,SUNITINIB,SKMEL30,1.3897223877,4
12926,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMEL30,10.1012234365,2
12927,CYCLOPHOSPHAMIDE,ZOLINZA,SKMEL30,15.3586629713,6
12928,DASATINIB,DINACICLIB,SKMEL30,0.3356003679,1
12929,DASATINIB,MK-8669,SKMEL30,19.6827256308,6
12930,DASATINIB,MK-8776,SKMEL30,13.078695598,4
12931,DEXAMETHASONE,ABT-888,SKMEL30,4.1104494249000005,8
12932,DEXAMETHASONE,AZD1775,SKMEL30,11.0391535987,0
12933,DEXAMETHASONE,BORTEZOMIB,SKMEL30,8.8845957548,5
12934,DEXAMETHASONE,GELDANAMYCIN,SKMEL30,7.4962985166,0
12935,DEXAMETHASONE,L778123,SKMEL30,27.619921493000003,3
12936,DEXAMETHASONE,MK-2206,SKMEL30,22.0691714907,6
12937,DEXAMETHASONE,MK-4827,SKMEL30,4.9218908869,1
12938,DEXAMETHASONE,MK-5108,SKMEL30,11.0082330418,8
12939,DEXAMETHASONE,PD325901,SKMEL30,25.2396636611,5
12940,DEXAMETHASONE,SORAFENIB,SKMEL30,8.1582126979,3
12941,DEXAMETHASONE,SUNITINIB,SKMEL30,8.3521678657,8
12942,DEXAMETHASONE,TEMOZOLOMIDE,SKMEL30,18.9888097711,1
12943,DEXAMETHASONE,ZOLINZA,SKMEL30,14.5328120588,0
12944,DINACICLIB,MK-8776,SKMEL30,9.9528032911,9
12945,DOXORUBICIN,AZD1775,SKMEL30,10.5312183702,6
12946,DOXORUBICIN,DASATINIB,SKMEL30,2.6391335195,2
12947,DOXORUBICIN,LAPATINIB,SKMEL30,2.5699702364,3
12948,DOXORUBICIN,MK-2206,SKMEL30,14.345228702,0
12949,DOXORUBICIN,MK-4827,SKMEL30,1.9361938312,1
12950,DOXORUBICIN,MK-5108,SKMEL30,2.2185505634,4
12951,DOXORUBICIN,MK-8669,SKMEL30,21.1712611648,2
12952,DOXORUBICIN,TEMOZOLOMIDE,SKMEL30,10.488050151,8
12953,ERLOTINIB,BORTEZOMIB,SKMEL30,2.0961112145,8
12954,ERLOTINIB,DINACICLIB,SKMEL30,4.1585339225,6
12955,ERLOTINIB,GELDANAMYCIN,SKMEL30,5.527399186499999,7
12956,ERLOTINIB,MK-8776,SKMEL30,24.937922781100003,7
12957,ERLOTINIB,PD325901,SKMEL30,9.3445033913,2
12958,ERLOTINIB,SN-38,SKMEL30,14.1530023215,7
12959,ERLOTINIB,SORAFENIB,SKMEL30,8.1257973542,8
12960,ETOPOSIDE,AZD1775,SKMEL30,19.871515413900003,4
12961,ETOPOSIDE,BEZ-235,SKMEL30,19.0550401685,5
12962,ETOPOSIDE,DINACICLIB,SKMEL30,3.0278303939,6
12963,ETOPOSIDE,ERLOTINIB,SKMEL30,19.9688948808,0
12964,ETOPOSIDE,LAPATINIB,SKMEL30,5.946849143500001,7
12965,ETOPOSIDE,MK-4827,SKMEL30,12.7427380809,3
12966,ETOPOSIDE,MK-5108,SKMEL30,16.3525158984,5
12967,ETOPOSIDE,MK-8669,SKMEL30,28.662954590100004,1
12968,ETOPOSIDE,PD325901,SKMEL30,13.8289906266,0
12969,ETOPOSIDE,SORAFENIB,SKMEL30,7.4854800516,3
12970,ETOPOSIDE,SUNITINIB,SKMEL30,4.8454660212,0
12971,ETOPOSIDE,TEMOZOLOMIDE,SKMEL30,21.1931054454,3
12972,ETOPOSIDE,ZOLINZA,SKMEL30,1.7392623542,0
12973,GELDANAMYCIN,DINACICLIB,SKMEL30,5.9870074263,4
12974,GELDANAMYCIN,OXALIPLATIN,SKMEL30,5.6608745811,6
12975,GEMCITABINE,AZD1775,SKMEL30,6.8613263661,1
12976,GEMCITABINE,BEZ-235,SKMEL30,11.3162005084,7
12977,GEMCITABINE,BORTEZOMIB,SKMEL30,0.1085407202,4
12978,GEMCITABINE,DASATINIB,SKMEL30,2.3798885956,8
12979,GEMCITABINE,ERLOTINIB,SKMEL30,8.4417685143,2
12980,GEMCITABINE,GELDANAMYCIN,SKMEL30,19.2114345023,5
12981,GEMCITABINE,LAPATINIB,SKMEL30,0.2793997696999999,3
12982,GEMCITABINE,MK-2206,SKMEL30,14.3644062456,1
12983,GEMCITABINE,MK-4827,SKMEL30,4.1030887518,1
12984,GEMCITABINE,MK-5108,SKMEL30,8.902630868,6
12985,GEMCITABINE,MK-8669,SKMEL30,16.3695205589,4
12986,GEMCITABINE,MK-8776,SKMEL30,28.4545526319,7
12987,GEMCITABINE,PD325901,SKMEL30,5.9398059583,8
12988,GEMCITABINE,SUNITINIB,SKMEL30,9.638251347,1
12989,L778123,ABT-888,SKMEL30,7.8958713846,9
12990,L778123,AZD1775,SKMEL30,5.8088300692,2
12991,L778123,BEZ-235,SKMEL30,29.386514425300003,7
12992,L778123,DINACICLIB,SKMEL30,1.5012893183000002,4
12993,L778123,ERLOTINIB,SKMEL30,17.9722232746,9
12994,L778123,ETOPOSIDE,SKMEL30,7.7049478999,0
12995,L778123,GELDANAMYCIN,SKMEL30,6.211089790499999,7
12996,L778123,GEMCITABINE,SKMEL30,3.9016053876,6
12997,L778123,LAPATINIB,SKMEL30,19.8794770517,2
12998,L778123,MK-2206,SKMEL30,24.5744404062,4
12999,L778123,MK-4827,SKMEL30,7.932431058400001,8
13000,L778123,MK-5108,SKMEL30,23.1435177681,1
13001,L778123,MK-8776,SKMEL30,9.2853938362,3
13002,L778123,OXALIPLATIN,SKMEL30,1.4900681647,6
13003,L778123,PD325901,SKMEL30,25.3944045796,5
13004,L778123,SN-38,SKMEL30,4.303090102,5
13005,L778123,SORAFENIB,SKMEL30,8.857971211699999,4
13006,L778123,SUNITINIB,SKMEL30,5.8007717465,9
13007,L778123,TEMOZOLOMIDE,SKMEL30,9.1616642255,8
13008,L778123,TOPOTECAN,SKMEL30,14.6053173462,7
13009,L778123,VINORELBINE,SKMEL30,9.490453086,2
13010,L778123,ZOLINZA,SKMEL30,6.5004282155,0
13011,LAPATINIB,BEZ-235,SKMEL30,26.986292931,3
13012,LAPATINIB,BORTEZOMIB,SKMEL30,6.517021053500001,5
13013,LAPATINIB,DASATINIB,SKMEL30,2.1655142066,7
13014,LAPATINIB,DINACICLIB,SKMEL30,1.0912730954,9
13015,LAPATINIB,GELDANAMYCIN,SKMEL30,8.471224684400001,0
13016,LAPATINIB,MK-2206,SKMEL30,26.6949345807,8
13017,LAPATINIB,MK-4827,SKMEL30,22.9080246323,1
13018,LAPATINIB,MK-5108,SKMEL30,16.9993641487,7
13019,LAPATINIB,MK-8776,SKMEL30,14.9451282451,9
13020,LAPATINIB,PD325901,SKMEL30,1.3324992411,5
13021,LAPATINIB,SN-38,SKMEL30,2.1363924846,3
13022,LAPATINIB,SORAFENIB,SKMEL30,14.2382959179,8
13023,LAPATINIB,TOPOTECAN,SKMEL30,5.9429962997,2
13024,METFORMIN,AZD1775,SKMEL30,7.2665210713,9
13025,METFORMIN,BEZ-235,SKMEL30,24.1983194766,5
13026,METFORMIN,DINACICLIB,SKMEL30,5.2694527296,0
13027,METFORMIN,L778123,SKMEL30,10.4545251161,6
13028,METFORMIN,MK-4827,SKMEL30,3.8184141535,2
13029,METFORMIN,MK-5108,SKMEL30,6.9396547468,8
13030,METFORMIN,MK-8669,SKMEL30,21.2484017124,8
13031,METFORMIN,MK-8776,SKMEL30,10.256415481,8
13032,METFORMIN,PD325901,SKMEL30,1.5936029557,0
13033,METFORMIN,SORAFENIB,SKMEL30,8.2888013094,0
13034,METFORMIN,SUNITINIB,SKMEL30,3.5887760785,1
13035,METFORMIN,TEMOZOLOMIDE,SKMEL30,3.0917047517,5
13036,METFORMIN,ZOLINZA,SKMEL30,2.4228088583000003,0
13037,METHOTREXATE,ABT-888,SKMEL30,16.101037159100002,6
13038,METHOTREXATE,GELDANAMYCIN,SKMEL30,0.1325450205,1
13039,METHOTREXATE,LAPATINIB,SKMEL30,5.5647087575,8
13040,METHOTREXATE,MK-2206,SKMEL30,25.234596928,6
13041,METHOTREXATE,MK-5108,SKMEL30,9.924243336,0
13042,METHOTREXATE,MK-8669,SKMEL30,23.1690842158,1
13043,METHOTREXATE,MK-8776,SKMEL30,1.0272418004,9
13044,METHOTREXATE,TEMOZOLOMIDE,SKMEL30,3.4874843419,1
13045,MITOMYCINE,AZD1775,SKMEL30,15.501172036,4
13046,MITOMYCINE,BEZ-235,SKMEL30,24.9922080262,3
13047,MITOMYCINE,DINACICLIB,SKMEL30,2.721346325,1
13048,MITOMYCINE,GELDANAMYCIN,SKMEL30,25.274985719,1
13049,MITOMYCINE,MK-2206,SKMEL30,5.8347344613,5
13050,MITOMYCINE,MK-4827,SKMEL30,4.6562108596,9
13051,MITOMYCINE,MK-8669,SKMEL30,20.8276195691,9
13052,MITOMYCINE,PD325901,SKMEL30,3.3681393649,9
13053,MITOMYCINE,SORAFENIB,SKMEL30,1.3926240935,8
13054,MITOMYCINE,SUNITINIB,SKMEL30,4.8440820155,1
13055,MK-2206,ABT-888,SKMEL30,0.4561918507,4
13056,MK-2206,DINACICLIB,SKMEL30,3.9296920166,1
13057,MK-2206,ERLOTINIB,SKMEL30,9.9584458786,3
13058,MK-2206,GELDANAMYCIN,SKMEL30,2.5384907488,5
13059,MK-2206,MK-8776,SKMEL30,11.0333576573,8
13060,MK-2206,PD325901,SKMEL30,25.181537675100003,1
13061,MK-2206,SN-38,SKMEL30,29.4277314513,0
13062,MK-2206,SORAFENIB,SKMEL30,17.9101863226,2
13063,MK-2206,TOPOTECAN,SKMEL30,21.8828489567,4
13064,MK-4541,5-FU,SKMEL30,13.8151045927,1
13065,MK-4541,AZD1775,SKMEL30,9.7764728833,1
13066,MK-4541,BORTEZOMIB,SKMEL30,3.1712831265,3
13067,MK-4541,CARBOPLATIN,SKMEL30,15.2016274495,0
13068,MK-4541,CYCLOPHOSPHAMIDE,SKMEL30,7.347149378099999,8
13069,MK-4541,DEXAMETHASONE,SKMEL30,3.6187155985,5
13070,MK-4541,DINACICLIB,SKMEL30,10.2600362547,5
13071,MK-4541,DOXORUBICIN,SKMEL30,13.606671095,3
13072,MK-4541,ETOPOSIDE,SKMEL30,21.8701080842,7
13073,MK-4541,GELDANAMYCIN,SKMEL30,15.5305438168,3
13074,MK-4541,GEMCITABINE,SKMEL30,4.8405957064,6
13075,MK-4541,L778123,SKMEL30,16.2679804074,4
13076,MK-4541,LAPATINIB,SKMEL30,2.9441074197000003,8
13077,MK-4541,METHOTREXATE,SKMEL30,3.6350352142,5
13078,MK-4541,MK-2206,SKMEL30,0.4106508619,7
13079,MK-4541,MK-4827,SKMEL30,5.0955554913,1
13080,MK-4541,MK-5108,SKMEL30,24.4496637581,1
13081,MK-4541,MK-8776,SKMEL30,10.3052167175,9
13082,MK-4541,MRK-003,SKMEL30,23.8707052439,6
13083,MK-4541,OXALIPLATIN,SKMEL30,2.5529347982,6
13084,MK-4541,PACLITAXEL,SKMEL30,19.7116484696,2
13085,MK-4541,PD325901,SKMEL30,3.8421274894,5
13086,MK-4541,SN-38,SKMEL30,7.844570826699999,9
13087,MK-4541,SORAFENIB,SKMEL30,7.5161781941,3
13088,MK-4541,SUNITINIB,SKMEL30,8.9587320725,9
13089,MK-4541,TEMOZOLOMIDE,SKMEL30,15.4794412601,8
13090,MK-4541,TOPOTECAN,SKMEL30,9.180557496,6
13091,MK-4541,VINORELBINE,SKMEL30,5.2001428162,3
13092,MK-4541,ZOLINZA,SKMEL30,16.6100609938,7
13093,MK-4827,BEZ-235,SKMEL30,25.039698188800003,4
13094,MK-4827,GELDANAMYCIN,SKMEL30,9.59874505,4
13095,MK-4827,MK-2206,SKMEL30,4.5039259565,9
13096,MK-4827,MK-8669,SKMEL30,23.8763470697,8
13097,MK-4827,MK-8776,SKMEL30,23.4368935032,1
13098,MK-4827,OXALIPLATIN,SKMEL30,5.6416860927,5
13099,MK-4827,SN-38,SKMEL30,24.8922683336,9
13100,MK-4827,SORAFENIB,SKMEL30,7.201527389700001,5
13101,MK-4827,TOPOTECAN,SKMEL30,16.8842227729,5
13102,MK-5108,ABT-888,SKMEL30,16.7711260345,6
13103,MK-5108,BEZ-235,SKMEL30,27.0458167455,9
13104,MK-5108,BORTEZOMIB,SKMEL30,0.9883266825,7
13105,MK-5108,DINACICLIB,SKMEL30,9.4109490724,5
13106,MK-5108,ERLOTINIB,SKMEL30,12.272588313599998,9
13107,MK-5108,GELDANAMYCIN,SKMEL30,7.3331621057,2
13108,MK-5108,MK-2206,SKMEL30,4.793542457,2
13109,MK-5108,MK-4827,SKMEL30,16.651181403,7
13110,MK-5108,MK-8669,SKMEL30,29.0245604131,3
13111,MK-5108,MK-8776,SKMEL30,26.7706727696,2
13112,MK-5108,OXALIPLATIN,SKMEL30,7.3696404449,9
13113,MK-5108,PD325901,SKMEL30,4.4965635459,2
13114,MK-5108,SORAFENIB,SKMEL30,9.5973556497,7
13115,MK-5108,TOPOTECAN,SKMEL30,19.1338536182,6
13116,MK-8669,DINACICLIB,SKMEL30,15.0751194675,1
13117,MK-8669,OXALIPLATIN,SKMEL30,14.4937249023,2
13118,MK-8669,SN-38,SKMEL30,25.3222603342,5
13119,MK-8669,SORAFENIB,SKMEL30,20.1468984103,4
13120,MRK-003,5-FU,SKMEL30,8.2734510416,4
13121,MRK-003,ABT-888,SKMEL30,4.7840152675,4
13122,MRK-003,AZD1775,SKMEL30,7.5932487826,6
13123,MRK-003,BEZ-235,SKMEL30,25.7133811663,5
13124,MRK-003,CARBOPLATIN,SKMEL30,4.2322389062,4
13125,MRK-003,CYCLOPHOSPHAMIDE,SKMEL30,4.9606557322,9
13126,MRK-003,DEXAMETHASONE,SKMEL30,13.7559116075,3
13127,MRK-003,DOXORUBICIN,SKMEL30,5.701081955499999,2
13128,MRK-003,ERLOTINIB,SKMEL30,23.2532164966,3
13129,MRK-003,ETOPOSIDE,SKMEL30,22.720865086,0
13130,MRK-003,GEMCITABINE,SKMEL30,11.232877708599998,0
13131,MRK-003,L778123,SKMEL30,2.5806629882,0
13132,MRK-003,METFORMIN,SKMEL30,12.105958989,2
13133,MRK-003,MITOMYCINE,SKMEL30,8.4946422597,6
13134,MRK-003,MK-2206,SKMEL30,25.3531025495,6
13135,MRK-003,MK-4827,SKMEL30,19.6897611151,1
13136,MRK-003,MK-5108,SKMEL30,9.2296087633,1
13137,MRK-003,MK-8669,SKMEL30,26.2238095737,8
13138,MRK-003,PACLITAXEL,SKMEL30,28.1005593074,0
13139,MRK-003,SN-38,SKMEL30,15.5917811334,8
13140,MRK-003,SORAFENIB,SKMEL30,13.439111273,2
13141,MRK-003,SUNITINIB,SKMEL30,17.3232419749,5
13142,MRK-003,TEMOZOLOMIDE,SKMEL30,22.1028615324,2
13143,MRK-003,TOPOTECAN,SKMEL30,27.2332790149,7
13144,MRK-003,VINBLASTINE,SKMEL30,28.693963248600003,9
13145,MRK-003,VINORELBINE,SKMEL30,15.9904367124,4
13146,OXALIPLATIN,DINACICLIB,SKMEL30,3.2182915615,8
13147,OXALIPLATIN,MK-8776,SKMEL30,25.2045884331,0
13148,PACLITAXEL,ABT-888,SKMEL30,3.7359310306,1
13149,PACLITAXEL,AZD1775,SKMEL30,16.1351109993,7
13150,PACLITAXEL,BEZ-235,SKMEL30,16.3589527798,7
13151,PACLITAXEL,DINACICLIB,SKMEL30,12.5851977347,7
13152,PACLITAXEL,ERLOTINIB,SKMEL30,12.0745715393,5
13153,PACLITAXEL,GELDANAMYCIN,SKMEL30,16.4043889465,4
13154,PACLITAXEL,L778123,SKMEL30,13.3974238198,9
13155,PACLITAXEL,LAPATINIB,SKMEL30,17.281224282100002,5
13156,PACLITAXEL,MK-4827,SKMEL30,1.0178057176000002,2
13157,PACLITAXEL,MK-8776,SKMEL30,26.8330435693,6
13158,PACLITAXEL,PD325901,SKMEL30,13.9249446133,9
13159,PACLITAXEL,SORAFENIB,SKMEL30,4.5736601334,2
13160,PACLITAXEL,SUNITINIB,SKMEL30,5.0225248396,6
13161,PACLITAXEL,TEMOZOLOMIDE,SKMEL30,17.0335138736,4
13162,PD325901,ABT-888,SKMEL30,3.0208683295,8
13163,PD325901,MK-8776,SKMEL30,4.3332207772,7
13164,PD325901,SN-38,SKMEL30,5.821723416499999,3
13165,PD325901,SORAFENIB,SKMEL30,16.7973983479,4
13166,PD325901,TOPOTECAN,SKMEL30,4.4766608819,2
13167,SN-38,MK-8776,SKMEL30,27.8133440028,4
13168,SN-38,SORAFENIB,SKMEL30,10.504545168,7
13169,SUNITINIB,ABT-888,SKMEL30,6.361187479,3
13170,SUNITINIB,BEZ-235,SKMEL30,16.775450350299998,5
13171,SUNITINIB,DASATINIB,SKMEL30,1.5703335061,7
13172,SUNITINIB,DINACICLIB,SKMEL30,1.784029189,9
13173,SUNITINIB,ERLOTINIB,SKMEL30,12.354012443399998,2
13174,SUNITINIB,GELDANAMYCIN,SKMEL30,2.9229601849,4
13175,SUNITINIB,LAPATINIB,SKMEL30,21.1673664686,8
13176,SUNITINIB,MK-2206,SKMEL30,26.3444059043,6
13177,SUNITINIB,MK-4827,SKMEL30,0.6510130233,0
13178,SUNITINIB,MK-5108,SKMEL30,2.9130422207,5
13179,SUNITINIB,MK-8669,SKMEL30,27.1381865101,1
13180,SUNITINIB,MK-8776,SKMEL30,10.2480240435,0
13181,SUNITINIB,PD325901,SKMEL30,11.7676371757,8
13182,SUNITINIB,SN-38,SKMEL30,2.9680631483,3
13183,SUNITINIB,SORAFENIB,SKMEL30,5.5231437007,0
13184,SUNITINIB,TEMOZOLOMIDE,SKMEL30,18.7883833192,2
13185,SUNITINIB,TOPOTECAN,SKMEL30,6.922829964,1
13186,TEMOZOLOMIDE,ABT-888,SKMEL30,20.6605870607,8
13187,TEMOZOLOMIDE,DINACICLIB,SKMEL30,0.0844340609999999,0
13188,TEMOZOLOMIDE,ERLOTINIB,SKMEL30,17.0800559268,1
13189,TEMOZOLOMIDE,GELDANAMYCIN,SKMEL30,23.2577558443,9
13190,TEMOZOLOMIDE,LAPATINIB,SKMEL30,23.5185447986,0
13191,TEMOZOLOMIDE,MK-2206,SKMEL30,29.672198312600003,3
13192,TEMOZOLOMIDE,MK-5108,SKMEL30,5.3532109394,3
13193,TEMOZOLOMIDE,OXALIPLATIN,SKMEL30,13.4658801954,9
13194,TEMOZOLOMIDE,PD325901,SKMEL30,2.4383635192,6
13195,TEMOZOLOMIDE,SN-38,SKMEL30,8.452621101,7
13196,TEMOZOLOMIDE,SORAFENIB,SKMEL30,7.0418645262,5
13197,TEMOZOLOMIDE,TOPOTECAN,SKMEL30,20.6515056039,9
13198,TOPOTECAN,BEZ-235,SKMEL30,23.4691514988,0
13199,TOPOTECAN,DINACICLIB,SKMEL30,0.2946774734,8
13200,TOPOTECAN,SORAFENIB,SKMEL30,3.4103163691,0
13201,VINBLASTINE,BEZ-235,SKMEL30,19.434007581,9
13202,VINBLASTINE,L778123,SKMEL30,20.9831401503,9
13203,VINBLASTINE,MK-5108,SKMEL30,28.609027599,0
13204,VINBLASTINE,SORAFENIB,SKMEL30,11.9527405495,4
13205,VINORELBINE,ABT-888,SKMEL30,10.5760291139,2
13206,VINORELBINE,DINACICLIB,SKMEL30,11.0063947431,6
13207,VINORELBINE,ERLOTINIB,SKMEL30,23.0419294623,6
13208,VINORELBINE,GELDANAMYCIN,SKMEL30,4.7350415221,1
13209,VINORELBINE,LAPATINIB,SKMEL30,12.1004581867,1
13210,VINORELBINE,MK-2206,SKMEL30,16.2328153792,4
13211,VINORELBINE,MK-5108,SKMEL30,9.8444675537,7
13212,VINORELBINE,MK-8669,SKMEL30,29.3198646719,7
13213,VINORELBINE,MK-8776,SKMEL30,26.4723154406,7
13214,VINORELBINE,PD325901,SKMEL30,9.1253365891,5
13215,VINORELBINE,SORAFENIB,SKMEL30,5.9626994434,8
13216,VINORELBINE,SUNITINIB,SKMEL30,4.6958630902,6
13217,VINORELBINE,TEMOZOLOMIDE,SKMEL30,10.783899298900002,2
13218,ZOLINZA,BEZ-235,SKMEL30,9.7226526799,3
13219,ZOLINZA,DASATINIB,SKMEL30,5.969783541,4
13220,ZOLINZA,ERLOTINIB,SKMEL30,1.4319842184,9
13221,ZOLINZA,GEMCITABINE,SKMEL30,4.1690567316000005,3
13222,ZOLINZA,LAPATINIB,SKMEL30,3.0946975078,5
13223,ZOLINZA,MK-2206,SKMEL30,11.5170200695,7
13224,ZOLINZA,MK-5108,SKMEL30,17.5428766929,2
13225,ZOLINZA,MK-8776,SKMEL30,19.8821148553,6
13226,ZOLINZA,TEMOZOLOMIDE,SKMEL30,21.9297263393,1
13227,5-FU,ABT-888,SKMEL30,-36.4592295758,2
13228,5-FU,BEZ-235,SKMEL30,-73.1384016545,5
13229,5-FU,BORTEZOMIB,SKMEL30,-172.88870209080002,5
13230,5-FU,DASATINIB,SKMEL30,-4.6186948142,6
13231,5-FU,DINACICLIB,SKMEL30,-96.6171400256,2
13232,5-FU,GELDANAMYCIN,SKMEL30,-80.6389686735,9
13233,5-FU,L778123,SKMEL30,-57.88453337,1
13234,5-FU,MK-8776,SKMEL30,-81.4412836641,4
13235,5-FU,PD325901,SKMEL30,-144.401654641,6
13236,5-FU,TEMOZOLOMIDE,SKMEL30,-55.9657770968,6
13237,5-FU,ZOLINZA,SKMEL30,-4.8803976276,0
13238,ABT-888,MK-8669,SKMEL30,-0.2658647526,9
13239,ABT-888,MK-8776,SKMEL30,-2.3211651128,5
13240,ABT-888,TOPOTECAN,SKMEL30,-7.161263697000001,0
13241,AZD1775,BORTEZOMIB,SKMEL30,-15.709184993,4
13242,AZD1775,DINACICLIB,SKMEL30,-9.0382349965,0
13243,AZD1775,ERLOTINIB,SKMEL30,-2.161574901,5
13244,AZD1775,OXALIPLATIN,SKMEL30,-4.5005135748,0
13245,BORTEZOMIB,ABT-888,SKMEL30,-0.891900965,1
13246,BORTEZOMIB,DASATINIB,SKMEL30,-11.6323367219,1
13247,BORTEZOMIB,DINACICLIB,SKMEL30,-11.611821109,7
13248,BORTEZOMIB,GELDANAMYCIN,SKMEL30,-5.7375919098,6
13249,BORTEZOMIB,MK-8776,SKMEL30,-11.383926546,6
13250,BORTEZOMIB,OXALIPLATIN,SKMEL30,-1.6040848755,4
13251,BORTEZOMIB,SN-38,SKMEL30,-13.0243512546,2
13252,BORTEZOMIB,SORAFENIB,SKMEL30,-3.1182195036,9
13253,BORTEZOMIB,TOPOTECAN,SKMEL30,-4.762114246,4
13254,CARBOPLATIN,BORTEZOMIB,SKMEL30,-1.4937476361000002,3
13255,CARBOPLATIN,DASATINIB,SKMEL30,-27.0903065888,2
13256,CARBOPLATIN,DINACICLIB,SKMEL30,-9.9323589992,4
13257,CARBOPLATIN,ERLOTINIB,SKMEL30,-2.0971370311,6
13258,CARBOPLATIN,L778123,SKMEL30,-4.1038521673,1
13259,CARBOPLATIN,LAPATINIB,SKMEL30,-15.1917124594,2
13260,CARBOPLATIN,PD325901,SKMEL30,-19.4100815977,3
13261,CARBOPLATIN,SORAFENIB,SKMEL30,-2.3836349895,0
13262,CARBOPLATIN,SUNITINIB,SKMEL30,-5.5283836625,0
13263,CARBOPLATIN,ZOLINZA,SKMEL30,-1.2378847438,9
13264,CYCLOPHOSPHAMIDE,DASATINIB,SKMEL30,-24.3455413456,9
13265,CYCLOPHOSPHAMIDE,ERLOTINIB,SKMEL30,-3.9155480599,9
13266,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SKMEL30,-10.7808190826,6
13267,CYCLOPHOSPHAMIDE,LAPATINIB,SKMEL30,-12.448795695,6
13268,CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,-0.2807054567,8
13269,CYCLOPHOSPHAMIDE,PD325901,SKMEL30,-3.5720475783,3
13270,DASATINIB,ABT-888,SKMEL30,-27.18860154,3
13271,DASATINIB,GELDANAMYCIN,SKMEL30,-22.057332840900003,8
